page,table_id,col_1,col_2,col_3
28,1,,11,12,12,12,
29,1,,Vote officiel 1er tour,,AV,,"EV(0,…,20)",,"EV(-1,0,+1)",,,
29,1,,% votants,Rang,% votants,Rang,Moy.,Rang,Moy.,Rang,Moy.,
29,1,,"28,63",1,"49,44",1,"9,70",1,"0,14",1,"0,94",
29,1,Sarkozy,"27,18",2,"40,47",2,"7,74",4,"-0,11",4,"0,85",3
29,1,(M.) Le Pen,"17,90",3,"27,43",5,"4,98",6,"-0,35",8,"0,68",5
29,1,Mélenchon,"11,10",4,"39,07",4,"8,22",2,"0,06",3,"0,78",4
29,1,Bayrou,"9,13",5,"39,20",3,"8,22",3,"0,11",2,"0,92",2
29,1,,"2,31",6,"26,69",6,"6,84",5,"-0,17",5,"0,46",
29,1,,"1,79",7,"10,69",8,"3,69",8,"-0,34",7,"0,32",
29,1,,"1,15",8,"13,28",7,"4,28",7,"-0,29",6,"0,33",
29,1,,"0,56",9,"8,35",9,"3,67",9,"-0,40",9,"0,26",
29,1,,"0,25",10,"3,32",10,"2,35",10,"-0,50",10,"0,12",
32,1,"=1 Le Pen=1
Sarkozy=1 Royal=0
Voynet=0","Laguille=1
Buffet=1
Bové=1
Besancen=1
Bayrou=0
Voynet=1",
32,1,"Bové=0 Buff
Besancen=0
Laguille=0
Bayrou=1","et=0
Villiers=0
Sarkozy=0
Le Pen=0
Royal=1",
