page,table_id,col_1,col_2,col_3
25,1,,"0,018
(0,49)",,
25,1,,,"-0,0061
(-0,39)",
25,1,,,,"0,1734**
(2,24)"
25,1,,,,
25,1,,,,
25,1,"-0,0012
(-0,65)","-0,0010
(-0,68)","-0,002
(-1,28)","-0,0007
(-0,52)"
25,1,"-0,0552
(-0,16)","-0,0104
(-0,12)","-0,02
(-0,26)","-0,057
(-0,89)"
25,1,"0,1972*
(3,34)","0,1987**
(2,66)","0,1970*
(4,38)","0,1502*
(3,48)"
25,1,"0,044
(1,24)","0,059
(1,33)","0,066
(1,40)","0,042
(1,28)"
25,1,"7,237*
(6,88)","7,124*
(4,96)","7,039*
(6,13)","7,965*
(7,78)"
25,1,96,96,96,96
