23,1,active,205,"6,7",74,"7,4"
23,1,Chômeuse,863,"28,0",145,"14,5"
23,1,étudiante,404,"13,1",349,"34,8"
23,1,inactive,1 605,"52,2",435,"43,4"
23,1,Immigrée,,,,
23,1,oui,321,"10,4",97,"9,7"
23,1,non,2 755,"89,6",906,"90,3"
23,1,Statut de couple,,,,
23,1,"en couple, mariée",249,"8,1",23,"2,3"
23,1,"en couple, célibataire",1 390,"45,2",426,"42,5"
23,1,hors couple,1 437,"46,7",554,"55,2"
23,1,Vit avec parents,,,,
23,1,oui,0,"0,0",675,"67,2"
23,1,non,3 077,"100,0",329,"32,8"
23,1,Vit dans un logement social,,,,
23,1,oui,1 002,"32,6",370,"36,9"
23,1,non,2 075,"67,4",633,"63,1"
